d,ticker,value,nt,nm_numtype,desc_numtype
2009-11-30,DJX,103.45,2,p,Price
2009-11-30,DJX,0.170866953,9,vol_021,Volatility 1-month
2009-11-30,DJX,0.15358104,11,vol_063,Volatility 3-month
2009-12-01,DJX,0.01220172,1,r,Return
2009-12-01,DJX,104.72,2,p,Price
2009-12-01,DJX,0.142782461,9,vol_021,Volatility 1-month
2009-12-01,DJX,0.149000821,11,vol_063,Volatility 3-month
2009-12-02,DJX,-0.00181601,1,r,Return
2009-12-02,DJX,104.53,2,p,Price
2009-12-02,DJX,0.143091656,9,vol_021,Volatility 1-month
2009-12-02,DJX,0.148831422,11,vol_063,Volatility 3-month
2009-12-03,DJX,-0.0083578,1,r,Return
2009-12-03,DJX,103.66,2,p,Price
2009-12-03,DJX,0.147690027,9,vol_021,Volatility 1-month
2009-12-03,DJX,0.149871575,11,vol_063,Volatility 3-month
2009-12-04,DJX,0.00221633,1,r,Return
2009-12-04,DJX,103.89,2,p,Price
2009-12-04,DJX,0.147700817,9,vol_021,Volatility 1-month
2009-12-04,DJX,0.148861815,11,vol_063,Volatility 3-month
2009-12-07,DJX,0.00009625,1,r,Return
2009-12-07,DJX,103.9,2,p,Price
2009-12-07,DJX,0.132846604,9,vol_021,Volatility 1-month
2009-12-07,DJX,0.148618179,11,vol_063,Volatility 3-month
2009-12-08,DJX,-0.01006006,1,r,Return
2009-12-08,DJX,102.86,2,p,Price
2009-12-08,DJX,0.139052081,9,vol_021,Volatility 1-month
2009-12-08,DJX,0.150163447,11,vol_063,Volatility 3-month
2009-12-09,DJX,0.00494594,1,r,Return
2009-12-09,DJX,103.37,2,p,Price
2009-12-09,DJX,0.12191091,9,vol_021,Volatility 1-month
2009-12-09,DJX,0.149657651,11,vol_063,Volatility 3-month
2009-12-10,DJX,0.00665287,1,r,Return
2009-12-10,DJX,104.06,2,p,Price
2009-12-10,DJX,0.123686229,9,vol_021,Volatility 1-month
2009-12-10,DJX,0.149895923,11,vol_063,Volatility 3-month
2009-12-11,DJX,0.00632247,1,r,Return
2009-12-11,DJX,104.72,2,p,Price
2009-12-11,DJX,0.124621363,9,vol_021,Volatility 1-month
2009-12-11,DJX,0.150223956,11,vol_063,Volatility 3-month
2009-12-14,DJX,0.00276546,1,r,Return
2009-12-14,DJX,105.01,2,p,Price
2009-12-14,DJX,0.119291621,9,vol_021,Volatility 1-month
2009-12-14,DJX,0.149979783,11,vol_063,Volatility 3-month
2009-12-15,DJX,-0.00467714,1,r,Return
2009-12-15,DJX,104.52,2,p,Price
2009-12-15,DJX,0.119153735,9,vol_021,Volatility 1-month
2009-12-15,DJX,0.149075068,11,vol_063,Volatility 3-month
2009-12-16,DJX,-0.00105298,1,r,Return
2009-12-16,DJX,104.41,2,p,Price
2009-12-16,DJX,0.110352677,9,vol_021,Volatility 1-month
2009-12-16,DJX,0.149087715,11,vol_063,Volatility 3-month
2009-12-17,DJX,-0.01282007,1,r,Return
2009-12-17,DJX,103.08,2,p,Price
2009-12-17,DJX,0.118565386,9,vol_021,Volatility 1-month
2009-12-17,DJX,0.151529211,11,vol_063,Volatility 3-month
2009-12-18,DJX,0.00203518,1,r,Return
2009-12-18,DJX,103.29,2,p,Price
2009-12-18,DJX,0.118896225,9,vol_021,Volatility 1-month
2009-12-18,DJX,0.151213008,11,vol_063,Volatility 3-month
2009-12-21,DJX,0.00819558,1,r,Return
2009-12-21,DJX,104.14,2,p,Price
2009-12-21,DJX,0.118169476,9,vol_021,Volatility 1-month
2009-12-21,DJX,0.151679545,11,vol_063,Volatility 3-month
2009-12-22,DJX,0.0048853,1,r,Return
2009-12-22,DJX,104.65,2,p,Price
2009-12-22,DJX,0.118991577,9,vol_021,Volatility 1-month
2009-12-22,DJX,0.15071912,11,vol_063,Volatility 3-month
2009-12-23,DJX,0.00009555,1,r,Return
2009-12-23,DJX,104.66,2,p,Price
2009-12-23,DJX,0.110503714,9,vol_021,Volatility 1-month
2009-12-23,DJX,0.150329353,11,vol_063,Volatility 3-month
2009-12-24,DJX,0.0051463,1,r,Return
2009-12-24,DJX,105.2,2,p,Price
2009-12-24,DJX,0.111678949,9,vol_021,Volatility 1-month
2009-12-24,DJX,0.150107373,11,vol_063,Volatility 3-month
2009-12-28,DJX,0.00256325,1,r,Return
2009-12-28,DJX,105.47,2,p,Price
2009-12-28,DJX,0.111597869,9,vol_021,Volatility 1-month
2009-12-28,DJX,0.14833437,11,vol_063,Volatility 3-month
2009-12-29,DJX,-0.00018965,1,r,Return
2009-12-29,DJX,105.45,2,p,Price
2009-12-29,DJX,0.097043445,9,vol_021,Volatility 1-month
2009-12-29,DJX,0.147862137,11,vol_063,Volatility 3-month
2009-12-30,DJX,0.00037926,1,r,Return
2009-12-30,DJX,105.49,2,p,Price
2009-12-30,DJX,0.096697932,9,vol_021,Volatility 1-month
2009-12-30,DJX,0.147610849,11,vol_063,Volatility 3-month
2009-12-31,DJX,-0.01153657,1,r,Return
2009-12-31,DJX,104.28,2,p,Price
2009-12-31,DJX,0.096797235,9,vol_021,Volatility 1-month
2009-12-31,DJX,0.142857013,11,vol_063,Volatility 3-month
